Provider CCN,CCN Facility Type,CCN category,Number of Beds,Total Costs,Cost of Charity Care,Total Income,Net Income,Net Patient Revenue,Total Days Title XVIII,Total Discharges Title XVIII,Fiscal Year Begin Date,Fiscal Year End Date
330103,STH,C,190.0,155849227.0,636715.0,-3161172.0,2796148.0,166278956.0,7934.0,1682.0,01-01-2021,12/31/2021
330104,STH,C,209.0,288247143.0,4158290.0,-12867349.0,-12867349.0,274612182.0,22242.0,3290.0,01-01-2021,12/31/2021
330111,STH,C,23.0,28879472.0,30954.0,1279765.0,1279765.0,27223128.0,772.0,220.0,01-01-2021,12/31/2021
330119,STH,C,415.0,1028984298.0,12757555.0,31188004.0,31188000.0,1305076733.0,30351.0,5399.0,01-01-2021,12/31/2021
330160,STH,C,543.0,1077457051.0,10588141.0,44786783.0,45301490.0,1134889898.0,55245.0,7846.0,01-01-2021,12/31/2021
330162,STH,C,175.0,289098079.0,1187340.0,52343000.0,52343000.0,377623000.0,11449.0,2546.0,01-01-2021,12/31/2021
330224,STH,C,149.0,140703509.0,2716764.0,3266825.0,4231887.0,130428007.0,11889.0,2277.0,01-01-2021,12/31/2021
330226,STH,C,283.0,476025433.0,6264959.0,8591682.0,8994157.0,552456220.0,20040.0,2631.0,01-01-2021,12/31/2021
330233,STH,C,584.0,910727130.0,22056445.0,-56592665.0,-56592665.0,627967105.0,24923.0,2890.0,01-01-2021,12/31/2021
330234,STH,C,718.0,1265865760.0,9877165.0,90785579.0,90785579.0,1465647021.0,46786.0,5634.0,01-01-2021,12/31/2021
330236,STH,C,516.0,763620084.0,12754596.0,50678995.0,103822000.0,847027995.0,40559.0,5571.0,01-01-2021,12/31/2021
330239,STH,C,257.0,109573427.0,364355.0,-13308842.0,-13308842.0,102580670.0,7466.0,1362.0,01-01-2021,12/31/2021
330241,STH,C,625.0,1254149339.0,2150933.0,59561106.0,59561106.0,1217232611.0,38189.0,6076.0,01-01-2021,12/31/2021
330246,STH,C,167.0,199940128.0,1684707.0,16531875.0,17228000.0,240096518.0,10775.0,1881.0,01-01-2021,12/31/2021
330250,STH,C,300.0,308106026.0,1014943.0,6046124.0,6046124.0,345200425.0,20237.0,3006.0,10-01-2020,09/30/2021
330259,STH,C,299.0,261837190.0,4066285.0,-18111296.0,-18223000.0,260283735.0,14445.0,2168.0,01-01-2021,12/31/2021
330261,STH,C,160.0,298135210.0,1887140.0,34245896.0,32962000.0,349249449.0,13789.0,2389.0,01-01-2021,12/31/2021
330264,STH,C,193.0,231120693.0,4448866.0,10966128.0,14688603.0,219749926.0,15804.0,2855.0,01-01-2021,12/31/2021
330265,STH,C,77.0,80091134.0,1298144.0,1268406.0,1268406.0,87737127.0,2669.0,447.0,01-01-2021,12/31/2021
330267,STH,C,128.0,214643538.0,4263844.0,-10121720.0,-3915000.0,231689014.0,13136.0,2578.0,01-01-2021,12/31/2021
330276,STH,C,58.0,101851903.0,273616.0,-922039.0,-922039.0,101661134.0,2259.0,473.0,01-01-2021,12/31/2021
330277,STH,C,65.0,114143539.0,576837.0,7107572.0,7102350.0,151738412.0,4804.0,1026.0,07-01-2021,06/30/2022
330279,STH,C,389.0,445656240.0,3265456.0,-101564998.0,-101564998.0,369369690.0,16220.0,3054.0,01-01-2021,12/31/2021
330286,STH,C,437.0,624680492.0,9826297.0,24128632.0,28087000.0,735110422.0,39301.0,6296.0,01-01-2021,12/31/2021
330307,STH,C,112.0,214018279.0,48323.0,-5539972.0,26945675.0,273962361.0,9707.0,1697.0,01-01-2021,12/31/2021
330393,STH,C,725.0,1529312760.0,8857710.0,-89964437.0,-60193393.0,1781612704.0,86509.0,13386.0,01-01-2021,12/31/2021
330395,STH,C,148.0,245495881.0,1435154.0,3296902.0,3661529.0,171721747.0,11221.0,1497.0,01-01-2021,12/31/2021
330396,STH,C,238.0,452700952.0,61679886.0,78870259.0,78870259.0,545682859.0,4916.0,586.0,07-01-2021,06/30/2022
410009,STH,C,323.0,340133944.0,2241432.0,26929994.0,25864436.0,351048889.0,16299.0,3068.0,10-01-2020,09/30/2021
470001,STH,C,88.0,171436133.0,1712063.0,5005194.0,5005194.0,180125766.0,9339.0,1870.0,10-01-2020,09/30/2021
470012,STH,C,78.0,131383806.0,1216091.0,13408391.0,10294911.0,145319529.0,6322.0,1383.0,10-01-2020,09/30/2021
470024,STH,C,53.0,92711536.0,1192608.0,16889146.0,16154609.0,97727310.0,3765.0,997.0,10-01-2020,09/30/2021
520033,STH,C,44.0,126209732.0,1170314.0,18701720.0,18657487.0,164178190.0,2960.0,528.0,07-01-2021,06/30/2022
520035,STH,C,136.0,142010161.0,1590300.0,41879324.0,41856324.0,200213495.0,4132.0,851.0,01-01-2021,12/31/2021
520116,STH,C,76.0,83360126.0,528137.0,4622635.0,4622635.0,107519051.0,2778.0,762.0,09-01-2021,08/31/2022
520136,STH,C,300.0,348114809.0,5100757.0,22448410.0,21773296.0,398519305.0,12673.0,2359.0,07-01-2021,06/30/2022
520177,STH,C,685.0,1677345585.0,7278986.0,125986961.0,125986961.0,2226560314.0,49183.0,7582.0,07-01-2021,06/30/2022
30006,STH,C,499.0,739056472.0,8124703.0,46678146.0,46678146.0,677078835.0,28615.0,6159.0,01-01-2021,12/31/2021
30037,STH,C,64.0,64953976.0,1290451.0,1268918.0,1268918.0,75046483.0,1212.0,292.0,06-01-2021,05/31/2022
30038,STH,C,337.0,390608346.0,6372833.0,38311895.0,38311895.0,427039562.0,20187.0,4345.0,01-01-2021,12/31/2021
30121,STH,C,162.0,197932673.0,2178972.0,-25030778.0,-25030778.0,198777379.0,6010.0,1500.0,07-01-2021,06/30/2022
30147,STH,C,94.0,79802623.0,1043017.0,-12891370.0,-12891370.0,79903130.0,3282.0,725.0,01-01-2021,12/31/2021
40050,STH,C,82.0,28948439.0,897447.0,3367390.0,3367390.0,30934686.0,1451.0,315.0,10-01-2020,09/30/2021
50112,STH,C,281.0,670898459.0,3790364.0,74411887.0,74411887.0,778143540.0,26995.0,4416.0,07-01-2021,06/30/2022
50136,STH,C,80.0,84259388.0,2238192.0,-10129757.0,-10129800.0,89385985.0,4416.0,884.0,07-01-2021,06/30/2022
50485,STH,C,369.0,563268274.0,5727894.0,49124679.0,49124679.0,723982264.0,19065.0,3171.0,07-01-2021,06/30/2022
50588,STH,C,101.0,53918625.0,138431.0,897365.0,897365.0,58265331.0,4038.0,693.0,01-01-2021,12/31/2021
50668,STH,C,6.0,321758906.0,267903.0,-86629594.0,-86629594.0,216178028.0,508.0,78.0,07-01-2021,06/30/2022
50709,STH,C,148.0,132936515.0,238910.0,40098866.0,40098866.0,208505899.0,9203.0,1684.0,01-01-2021,12/31/2021
50755,STH,C,112.0,70792708.0,97832.0,8044971.0,8044971.0,97869305.0,7259.0,1492.0,01-01-2021,12/31/2021
50764,STH,C,205.0,149578497.0,343137.0,6274830.0,6274830.0,166149103.0,14835.0,3202.0,01-01-2021,12/31/2021
50777,STH,C,206.0,463391123.0,2070706.0,27465843.0,27465843.0,614386558.0,1607.0,332.0,01-01-2021,12/31/2021
60014,STH,C,312.0,396278749.0,5828170.0,183381241.0,183381367.0,624967442.0,11483.0,1350.0,09-01-2021,08/31/2022
60129,STH,C,21.0,51488978.0,1070402.0,280900.0,-7878788.0,56447742.0,659.0,139.0,07-01-2021,06/30/2022
70006,STH,C,288.0,521713912.0,7015079.0,90722392.0,90722392.0,827122878.0,19745.0,3629.0,10-01-2020,09/30/2021
90011,STH,C,719.0,1223074316.0,16240453.0,43518802.0,44675445.0,1639724438.0,76604.0,8801.0,07-01-2021,06/30/2022
100028,STH,C,210.0,122864496.0,14703482.0,6049581.0,6900074.0,131457387.0,9405.0,1644.0,10-01-2020,09/30/2021
100087,STH,C,713.0,824388506.0,15445163.0,214729529.0,214729529.0,1017781763.0,77364.0,16450.0,10-01-2020,09/30/2021
100088,STH,C,882.0,1325553735.0,55975817.0,455692171.0,457161000.0,1688937000.0,67870.0,11818.0,10-01-2020,09/30/2021
100106,STH,C,48.0,20441704.0,332841.0,3624777.0,3624777.0,18159167.0,478.0,112.0,06-01-2021,05/31/2022
100117,STH,C,135.0,138664730.0,7787672.0,38788867.0,38787000.0,168782017.0,11879.0,2431.0,10-01-2020,09/30/2021
100140,STH,C,54.0,71399010.0,4202854.0,17579397.0,17580000.0,93256846.0,5579.0,1212.0,10-01-2020,09/30/2021
100156,STH,C,91.0,101717649.0,9173284.0,57209340.0,57209430.0,166438282.0,12625.0,2656.0,11-01-2020,10/31/2021
100319,STH,C,169.0,255325902.0,9215490.0,97809253.0,97809253.0,348896127.0,9152.0,2199.0,01-01-2021,12/31/2021
140068,STH,C,134.0,72646713.0,519548.0,-3364523.0,-3753644.0,70620371.0,4587.0,546.0,04-01-2021,03/31/2022
140127,STH,C,206.0,190894845.0,2090584.0,1166534.0,1166534.0,176698391.0,10075.0,2147.0,01-01-2021,12/31/2021
140133,STH,C,155.0,97872532.0,6513570.0,-11658222.0,-12636395.0,95777502.0,5493.0,953.0,07-01-2021,06/30/2022
140182,STH,C,237.0,443361883.0,6878751.0,112856194.0,112856194.0,623578638.0,10619.0,2117.0,01-01-2021,12/31/2021
190006,STH,C,52.0,151968785.0,2331230.0,-9512800.0,-9512800.0,153470937.0,3101.0,544.0,07-01-2021,06/30/2022
200009,STH,C,639.0,1125630854.0,8112599.0,117265328.0,117265328.0,1638572600.0,40809.0,6507.0,10-01-2020,09/30/2021
200019,STH,C,140.0,248189296.0,1678539.0,27953657.0,27953657.0,325011085.0,10109.0,1998.0,10-01-2020,09/30/2021
200021,STH,C,92.0,138973115.0,690263.0,32033003.0,32033003.0,156893462.0,4804.0,892.0,01-01-2021,09/30/2021
220135,STH,C,81.0,134889744.0,1056820.0,13502715.0,13502715.0,158729066.0,11863.0,2933.0,10-01-2020,09/30/2021
230130,STH,C,1026.0,1299742624.0,5572029.0,38404549.0,35033845.0,1475008753.0,78891.0,12359.0,01-01-2021,12/31/2021
240080,STH,C,622.0,1519631730.0,7619214.0,-162948138.0,26844116.0,1679581001.0,33988.0,4383.0,01-01-2021,12/31/2021
240093,STH,C,161.0,322729715.0,2277724.0,4435248.0,4435248.0,487976719.0,13707.0,2676.0,01-01-2021,12/31/2021
240106,STH,C,424.0,710633074.0,10417460.0,62711744.0,62711744.0,841725083.0,34866.0,6068.0,01-01-2021,12/31/2021
240207,STH,C,172.0,243290572.0,4351876.0,33192328.0,33192328.0,297688571.0,9996.0,2182.0,01-01-2021,12/31/2021
240214,STH,C,138.0,181224085.0,1938349.0,40385408.0,40385403.0,233622798.0,3134.0,787.0,01-01-2021,12/31/2021
270004,STH,C,299.0,573459215.0,13917173.0,-46520004.0,-46520004.0,854158000.0,29138.0,4985.0,07-01-2021,06/30/2022
310019,STH,C,678.0,683537037.0,44144330.0,94850834.0,76022000.0,762498098.0,31632.0,3943.0,01-01-2021,12/31/2021
310061,STH,C,149.0,94937041.0,1373700.0,6560300.0,6560300.0,108622266.0,7426.0,1303.0,01-01-2021,12/31/2021
330005,STH,C,954.0,1214295966.0,7796430.0,-40123195.0,-40469905.0,1328771655.0,49496.0,7438.0,01-01-2021,12/31/2021
330024,STH,C,1080.0,2595605718.0,41079454.0,29609877.0,207656000.0,2996703558.0,82087.0,10895.0,01-01-2021,12/31/2021
330215,STH,C,79.0,84479504.0,246648.0,6194995.0,6164788.0,86934847.0,3877.0,749.0,01-01-2021,12/31/2021
350011,STH,C,504.0,1034753236.0,17949676.0,164318823.0,156580369.0,1463430066.0,45079.0,8847.0,01-01-2021,12/31/2021
370056,STH,C,201.0,222354052.0,547391.0,-3495831.0,-3495831.0,298289037.0,17565.0,3381.0,07-01-2021,06/30/2022
370083,STH,C,42.0,5403073.0,11744.0,-306161.0,-327106.0,6287093.0,2054.0,217.0,04-01-2021,03/31/2022
370178,STH,C,30.0,12469622.0,57862.0,-2253059.0,-2253059.0,13991660.0,1299.0,208.0,07-01-2021,06/30/2022
370214,STH,C,26.0,14236491.0,11314.0,-269495.0,-269495.0,16157770.0,100.0,14.0,07-01-2021,06/30/2022
380027,STH,C,133.0,209821770.0,2280136.0,18483380.0,18483380.0,259780719.0,8186.0,1536.0,07-01-2021,06/30/2022
390048,STH,C,119.0,147823800.0,5370480.0,20951312.0,20952032.0,180771884.0,6176.0,1386.0,07-01-2021,06/30/2022
390119,STH,C,156.0,132510359.0,1439049.0,-7538341.0,-7538341.0,142954350.0,6354.0,1258.0,07-01-2021,06/30/2022
390201,STH,C,217.0,245305004.0,4329368.0,26756233.0,26756233.0,271096190.0,13067.0,2280.0,07-01-2021,06/30/2022
430027,STH,C,452.0,806251806.0,25309925.0,228134973.0,196457363.0,1212084411.0,37508.0,7154.0,01-01-2021,12/31/2021
430077,STH,C,385.0,654904754.0,6133805.0,-64738605.0,-64738605.0,725207689.0,34022.0,5510.0,07-01-2021,06/30/2022
450023,STH,C,286.0,125713019.0,8397061.0,6982891.0,6982891.0,158992163.0,7472.0,1605.0,07-01-2021,06/30/2022
450209,STH,C,342.0,257064508.0,25666576.0,23178213.0,23178213.0,343263288.0,14066.0,2515.0,01-01-2021,12/31/2021
450697,STH,C,201.0,107594151.0,12497756.0,7492531.0,7492531.0,107190794.0,5190.0,874.0,10-01-2020,09/30/2021
450844,STH,C,346.0,498575859.0,31308198.0,109281057.0,109281057.0,619412569.0,22039.0,4417.0,01-01-2021,12/31/2021
460004,STH,C,236.0,380800697.0,11004868.0,120912198.0,120908157.0,626760689.0,11039.0,2918.0,01-01-2021,12/31/2021
460010,STH,C,486.0,816686599.0,27528687.0,179153971.0,179138418.0,1186935691.0,25410.0,5171.0,01-01-2021,12/31/2021
490032,STH,C,693.0,1751030686.0,25032093.0,-43611523.0,-43611523.0,2013963656.0,46657.0,6651.0,07-01-2021,06/30/2022
500064,STH,C,321.0,897315404.0,34200654.0,8977892.0,-3881762.0,1084743107.0,28634.0,2965.0,07-01-2021,06/30/2022
500077,STH,C,184.0,192512914.0,3293133.0,2327299.0,2327299.0,220249076.0,11347.0,1787.0,01-01-2021,12/31/2021
520102,STH,C,54.0,61563996.0,1365652.0,17107388.0,17107388.0,83290970.0,3379.0,639.0,01-01-2021,12/31/2021
10016,STH,C,212.0,151267681.0,10598880.0,11313060.0,11313060.0,170697661.0,10567.0,1757.0,01-01-2021,12/31/2021
10113,STH,C,596.0,494290765.0,3127904.0,-74098598.0,-74099027.0,423834640.0,30118.0,4482.0,04-01-2021,03/31/2022
30007,STH,C,87.0,143609910.0,4722293.0,9733658.0,9733658.0,193870140.0,6683.0,1579.0,07-01-2021,06/30/2022
30022,STH,C,305.0,612152143.0,72698476.0,-30788672.0,-30788672.0,494650062.0,4962.0,710.0,07-01-2021,06/30/2022
30023,STH,C,242.0,433183875.0,8391878.0,-38563260.0,-38563260.0,477109710.0,15986.0,2800.0,07-01-2021,06/30/2022
30043,STH,C,74.0,86175029.0,834470.0,5365317.0,5365317.0,134608194.0,5819.0,1464.0,05-01-2021,04/30/2022
30064,STH,C,505.0,887546078.0,9348858.0,8361524.0,8361524.0,973716235.0,25024.0,3621.0,01-01-2021,12/31/2021
30130,STH,C,89.0,113994087.0,2280631.0,8174137.0,8174137.0,125136484.0,4379.0,741.0,01-01-2021,12/31/2021
50103,STH,C,310.0,371624303.0,5541874.0,-7127071.0,-7127071.0,412236956.0,9275.0,1597.0,01-01-2021,12/31/2021
50104,STH,C,354.0,404758455.0,3632474.0,138979448.0,118833819.0,532132481.0,8530.0,1686.0,01-01-2021,12/31/2021
50350,STH,C,202.0,136625408.0,2800444.0,-3839970.0,-3839970.0,145514946.0,7403.0,1328.0,01-01-2021,12/31/2021
50367,STH,C,204.0,537009271.0,5573773.0,4158160.0,4158160.0,660267812.0,19956.0,3503.0,01-01-2021,12/31/2021
50396,STH,C,371.0,615712214.0,7180867.0,95814389.0,103583000.0,772022697.0,30635.0,5664.0,01-01-2021,12/31/2021
50425,STH,C,287.0,660984634.0,1195012.0,30551740.0,30551740.0,759922693.0,3983.0,843.0,01-01-2021,12/31/2021
50438,STH,C,500.0,648928338.0,11189279.0,-12737415.0,-12737415.0,688613772.0,28576.0,5102.0,01-01-2021,12/31/2021
50739,STH,C,313.0,211396372.0,733994.0,24169447.0,24169447.0,262743748.0,15769.0,3031.0,01-01-2021,12/31/2021
60020,STH,C,268.0,376776859.0,3199214.0,40394051.0,40394051.0,495277911.0,16933.0,3291.0,07-01-2021,06/30/2022
100023,STH,C,204.0,151075821.0,8410423.0,21516142.0,21516122.0,206237787.0,17206.0,3794.0,11-01-2020,10/31/2021
100191,STH,C,330.0,239633399.0,19544740.0,45912990.0,45912934.0,320137221.0,14013.0,3008.0,07-01-2021,06/30/2022
100213,STH,C,355.0,254648666.0,20361505.0,35874846.0,35874912.0,298374994.0,24356.0,4177.0,05-01-2021,04/30/2022
100254,STH,C,266.0,227966260.0,21173538.0,92795091.0,92795091.0,327916785.0,14053.0,2729.0,05-01-2021,04/30/2022
180011,STH,C,122.0,157237883.0,2279060.0,12966008.0,12966008.0,181632792.0,8246.0,1314.0,07-01-2021,06/30/2022
190039,STH,C,199.0,250402139.0,4915171.0,-2240000.0,-2240000.0,309849891.0,8564.0,1524.0,01-01-2021,12/31/2021
190317,STH,C,120.0,98861875.0,1424386.0,-21190552.0,-21190552.0,62925179.0,196.0,44.0,07-01-2021,06/30/2022
231310,CAH,A,25.0,48062920.0,398758.0,484980.0,484980.0,49123555.0,1222.0,164.0,07-01-2021,06/30/2022
250040,STH,C,328.0,380138646.0,8195062.0,13432807.0,13432807.0,420057813.0,23115.0,4637.0,10-01-2020,09/30/2021
290047,STH,C,205.0,239864001.0,8997883.0,47718659.0,47718666.0,311369665.0,11092.0,2498.0,02-01-2021,01/31/2022
310009,STH,C,280.0,303420781.0,28634697.0,3140483.0,3140483.0,319803458.0,18760.0,2428.0,01-01-2021,12/31/2021
310022,STH,C,587.0,750356617.0,4074970.0,155568666.0,298182045.0,901330450.0,45106.0,8264.0,01-01-2021,12/31/2021
310038,STH,C,639.0,1109585734.0,53266657.0,25835690.0,25835690.0,1308708662.0,51473.0,7710.0,01-01-2021,12/31/2021
310041,STH,C,413.0,402947260.0,7287902.0,-4242231.0,-4242231.0,443206400.0,51872.0,8391.0,01-01-2021,12/31/2021
310057,STH,C,312.0,285289046.0,3920015.0,56940545.0,70822986.0,349824686.0,20457.0,3613.0,01-01-2021,12/31/2021
310064,STH,C,540.0,590052107.0,21164395.0,183955941.0,183955941.0,789082951.0,37692.0,7046.0,01-01-2021,12/31/2021
310076,STH,C,544.0,821933036.0,30773344.0,28274919.0,28274919.0,1002601511.0,41222.0,6020.0,01-01-2021,12/31/2021
340119,STH,C,97.0,86598683.0,4443300.0,33590983.0,33590983.0,115086862.0,5266.0,1159.0,01-01-2021,12/31/2021
350002,STH,C,157.0,201046771.0,1334705.0,-51337720.0,-51337720.0,249130296.0,14300.0,2374.0,07-01-2021,06/30/2022
380005,STH,C,36.0,66067374.0,999972.0,15394922.0,15394922.0,72494611.0,2569.0,436.0,10-01-2020,09/30/2021
390002,STH,C,186.0,118295476.0,1809546.0,-24341548.0,-24341548.0,131146804.0,3816.0,631.0,07-01-2021,06/30/2022
390044,STH,C,554.0,823900677.0,3414382.0,184796167.0,184400731.0,1087208809.0,45601.0,7754.0,07-01-2021,06/30/2022
390073,STH,C,368.0,420389989.0,4614216.0,4768447.0,4768447.0,542418590.0,20018.0,3427.0,07-01-2021,06/30/2022
390157,STH,C,87.0,63929497.0,1308437.0,-16335821.0,-16335823.0,51571083.0,1432.0,332.0,07-01-2021,06/30/2022
390223,STH,C,345.0,768187699.0,8724712.0,47582126.0,47582126.0,959194166.0,26877.0,3990.0,07-01-2021,06/30/2022
390258,STH,C,348.0,373898649.0,5799576.0,-57244327.0,-53165574.0,350280844.0,30675.0,5899.0,07-01-2021,06/30/2022
390270,STH,C,318.0,589837673.0,14834093.0,94877948.0,94877948.0,717405031.0,25439.0,5154.0,07-01-2021,06/30/2022
390326,STH,C,165.0,252364512.0,5879282.0,81438385.0,79828982.0,387518583.0,15729.0,3465.0,07-01-2021,06/30/2022
390328,STH,C,144.0,155905244.0,986165.0,-15206925.0,-15206925.0,178011722.0,7421.0,1316.0,07-01-2021,06/30/2022
450032,STH,C,314.0,408621445.0,39907949.0,28028473.0,28028473.0,487448153.0,17485.0,3716.0,07-01-2021,06/30/2022
450034,STH,C,353.0,327976692.0,34190256.0,20970240.0,22494226.0,381754543.0,15438.0,3086.0,07-01-2021,06/30/2022
450046,STH,C,515.0,580545794.0,92784176.0,-17328053.0,-17267652.0,615440282.0,23085.0,3692.0,07-01-2021,06/30/2022
450087,STH,C,142.0,109354270.0,14968134.0,29062452.0,29062445.0,156472046.0,8708.0,1676.0,06-01-2021,05/31/2022
450399,STH,C,26.0,17833227.0,2671661.0,1274411.0,1274411.0,11015977.0,427.0,105.0,10-01-2020,09/30/2021
450730,STH,C,89.0,69321900.0,14586572.0,10740794.0,10740794.0,67620637.0,5276.0,701.0,01-01-2021,12/31/2021
451382,CAH,A,25.0,36211132.0,1750948.0,-2062971.0,-2062971.0,24634322.0,1422.0,267.0,01-01-2021,12/31/2021
490113,STH,C,147.0,235596593.0,11336155.0,28128000.0,28128000.0,275704659.0,15163.0,2547.0,01-01-2021,12/31/2021
10112,STH,C,44.0,32237529.0,761031.0,9368300.0,9368300.0,36112471.0,2781.0,442.0,10-01-2020,09/30/2021
10131,STH,C,174.0,205296876.0,4509864.0,33321164.0,33321164.0,246596322.0,10815.0,2196.0,07-01-2021,06/30/2022
30012,STH,C,213.0,297129571.0,4477653.0,21708018.0,21708018.0,437373148.0,20660.0,3992.0,01-01-2021,12/31/2021
30016,STH,C,141.0,148969638.0,486552.0,-19853148.0,-19853148.0,131342105.0,7100.0,1232.0,01-01-2021,12/31/2021
30055,STH,C,196.0,256196460.0,1934657.0,1595864.0,1595864.0,369771903.0,10158.0,1606.0,07-01-2021,06/30/2022
30119,STH,C,197.0,311805970.0,4045501.0,30541349.0,30541349.0,369869698.0,15308.0,3250.0,07-01-2021,06/30/2022
40010,STH,C,248.0,324885354.0,13110360.0,107122682.0,107122513.0,417549593.0,15946.0,3183.0,07-01-2021,06/30/2022
40039,STH,C,114.0,55461801.0,1527523.0,-953732.0,-953732.0,68429431.0,4093.0,813.0,07-01-2021,06/30/2022
40051,STH,C,49.0,40978530.0,180217.0,6626758.0,6626758.0,41769602.0,3491.0,804.0,04-01-2021,03/31/2022
40069,STH,C,28.0,29361970.0,147402.0,5757736.0,5757736.0,25860531.0,2012.0,402.0,01-01-2021,12/31/2021
50007,STH,C,241.0,464156865.0,4867159.0,51901445.0,51901445.0,689913702.0,15803.0,3294.0,01-01-2021,12/31/2021
50013,STH,C,127.0,168449527.0,1110675.0,-8563061.0,-8563061.0,225296057.0,7510.0,1496.0,01-01-2021,12/31/2021
50039,STH,C,298.0,585624408.0,9729465.0,-29008526.0,-29008526.0,761506739.0,41277.0,8830.0,07-01-2021,06/30/2022
50042,STH,C,49.0,141043276.0,5072017.0,2049620.0,2049620.0,161582994.0,5518.0,1149.0,07-01-2021,06/30/2022
50054,STH,C,79.0,85254857.0,361268.0,-7616309.0,-7616309.0,63907386.0,1653.0,390.0,07-01-2021,06/30/2022
50056,STH,C,393.0,452402900.0,4595090.0,11570943.0,11570943.0,481358657.0,13252.0,2360.0,07-01-2021,06/30/2022
50067,STH,C,35.0,68258550.0,264446.0,3187342.0,3187342.0,75419767.0,987.0,197.0,07-01-2021,06/30/2022
50069,STH,C,426.0,648164295.0,7481349.0,-55606540.0,-55606540.0,794389286.0,16121.0,3665.0,07-01-2021,06/30/2022
50077,STH,C,487.0,776152806.0,14189595.0,655613.0,655613.0,708455778.0,22801.0,4162.0,10-01-2020,09/30/2021
50128,STH,C,310.0,331795802.0,507868.0,-23979029.0,-25192556.0,340582645.0,10564.0,1887.0,07-01-2021,06/30/2022
50138,STH,C,492.0,1025107564.0,4312730.0,255497828.0,255497828.0,1368085889.0,4275.0,634.0,01-01-2021,12/31/2021
50159,STH,C,272.0,354444040.0,9038936.0,15935917.0,15935917.0,525336016.0,7313.0,1595.0,07-01-2021,06/30/2022
50167,STH,C,206.0,403726865.0,3418660.0,63902392.0,63902392.0,327170445.0,7447.0,1266.0,07-01-2021,06/30/2022
50211,STH,C,66.0,147093705.0,6539338.0,75271456.0,75271456.0,174139958.0,4561.0,889.0,07-01-2021,06/30/2022
50305,STH,C,315.0,434544432.0,5577281.0,-86957932.0,-86957932.0,618781389.0,11996.0,2165.0,01-01-2021,12/31/2021
50308,STH,C,388.0,938609167.0,15030634.0,74955442.0,73283457.0,1273071041.0,27228.0,5668.0,07-01-2021,06/30/2022
50324,STH,C,365.0,659844824.0,3329206.0,135851050.0,135851050.0,827426383.0,28135.0,5465.0,10-01-2020,09/30/2021
50334,STH,C,240.0,502482605.0,3610744.0,84123399.0,45791511.0,588814062.0,17607.0,3787.0,07-01-2021,06/30/2022
50378,STH,C,133.0,82508598.0,213916.0,-9960837.0,-13455008.0,97120931.0,2882.0,504.0,01-01-2021,12/31/2021
50380,STH,C,324.0,460050098.0,7033915.0,137910488.0,137900055.0,610750351.0,21746.0,4310.0,02-01-2021,01/31/2022
50382,STH,C,481.0,407841904.0,7543114.0,34443019.0,33357112.0,515414915.0,15683.0,3063.0,01-01-2021,12/31/2021
50394,STH,C,229.0,437920138.0,1094997.0,-786785.0,-22997549.0,475408029.0,12036.0,2595.0,01-01-2021,12/31/2021
50492,STH,C,280.0,529044931.0,3202695.0,-4175721.0,-4315062.0,563922822.0,24950.0,3951.0,09-01-2021,08/31/2022
50503,STH,C,171.0,280652621.0,2079526.0,15806643.0,15806643.0,336365649.0,15075.0,3392.0,10-01-2020,09/30/2021
50543,STH,C,122.0,44232161.0,240496.0,43864343.0,43864343.0,50015118.0,1129.0,84.0,01-01-2021,12/31/2021
